O43772,-9.79457141483725,0.882189649943954,NA
Q06455,-4.42278256114695,-13.1028283699019,-23.2534966642115
Q96DA6,-6.66817120209825,-12.0282034722002,-8.37000509650413
Q9BTY7,1.52362290676491,-5.73956578243692,-1.99795448985229
Q9NY72,-16.8638731863604,-5.11013296172177,-4.88172400817831
P48651,-3.15339634171896,-6.03756129993368,-5.13389916927902
P15822,-11.7165135008947,-1.09448491328722,NA
Q8N157,-2.65337807849909,0.25239688146286,-4.0261907512159
O14562,-12.137248869606,-7.09606536031336,NA
P19447,-10.8972541528993,-3.53052951631216,-4.02123122234776
O76039,-1.85692998138476,-3.87793941613744,-3.02400150965312
Q96PE2,-23.2534966642115,-4.31641533188863,-6.88617581886121
Q9NRJ4,-9.17313633997122,-3.90838638036746,NA
Q9BT40,-6.74043970885512,-17.5733900160739,-23.2534966642115
Q9UQ03,-8.22393019790476,-5.46958991635529,-5.39689528412154
P42126,-17.3544378030518,-3.02125139535454,-4.636947731022
Q8NCN4,-12.0760503719174,-4.97379708988014e-05,-3.12625359299803
Q9UGI6,3.42575337982566,0.34175531889827,-12.5615594937618
Q9UGN5,-6.12528812863972,-4.62964627651537,-3.97981936853992
Q92769,-8.65370773757131,-23.2534966642115,-23.2534966642115
O75953,-23.2534966642115,-7.98088592061431,NA
Q15025,2.23296359327541,3.12854905753357,-23.2534966642115
P61020,-12.7487685582854,-7.22928977134734,NA
O00505,-3.73785779558719,-3.21823815157495,-3.19244783233822
Q9HD45,-23.2534966642115,-8.06291876203883,-4.93772052596386
Q14202,-13.9866776362995,-7.39046112783441,-6.68722089744867
Q92963,-2.62855308794071,-6.27481364167477,-12.725084751402
Q9NYJ8,-5.01031918913882,-23.2534966642115,-23.2534966642115
Q6P1M9,-12.3330560264739,-2.2297143002536,NA
Q15293,-5.33751388881677,-12.4409200811043,-11.6160159718143
Q13185,-23.2534966642115,-6.72219155701465,-4.0101274791153
Q70EL1,-2.39186003846367,-10.6237139104783,-11.6436591149392
Q8TDN6,-11.266393514629,-2.95856825168417,-3.37129015400608
Q9UJC5,-8.67846428321861,-23.2534966642115,-7.66082805478823
Q9NR22,-10.7270622291793,-3.90282459226684,NA
Q9H999,-1.74321709894493,-11.7438306145758,-3.21815502604474
Q8WVY7,-12.9810351499726,-8.17193843762679,NA
Q9NWW6,-12.7663048154774,-3.60628947965291,NA
P18206,-10.3288193738655,-4.30569598591229,NA
O15160,-10.5014689001499,-6.20870822672056,-5.74315318874707
P02787,-13.6589927188268,-7.29719819593731,NA
Q13243,-8.90026546202405,-2.56190026302954,-4.54654287744938
Q6RI45,-15.7180347878253,-6.01716840640227,NA
Q9BV86,-11.9324172891765,-1.05464170548921,NA
P62330,-14.4548855944366,-7.59730371420635,NA
Q8WX92,-10.9091344791743,-5.77382045082327,NA
P57772,-8.83097526979296,-12.4405294594713,-6.11637485785737
Q8WU10,-14.7390989841656,-2.89510160029701,NA
Q9NVN3,-13.3977586175282,-7.30400753052238,NA
Q13003,-11.870260553157,-2.00870590663741,-2.23365731743116
O43402,-12.5553517128465,-5.03531219355174,-5.5747891793576
Q14320,-6.31282725926191,-23.2534966642115,-4.82076194967793
Q08999,-5.72862339321272,-3.94446149046909,-6.57250731214971
P56211,-9.44211964198446,-5.34103998494286,NA
Q9UJ83,-5.27994092258345,-2.99040095726694,-9.85141444734993
Q9NW82,-23.2534966642115,-6.29030123529472,NA
O75564,-11.8793545839628,-5.29391480799365,NA
P00352,-16.7631632960642,-2.16169451042549,NA
Q14681,-2.1963364944393,-5.20931116094299,-1.44727261995675
Q6PI48,-5.40609185733406,-10.6668326622967,-11.0391361561235
P51687,-10.8920482912035,-2.75153896051294,-3.45724325477208
Q7Z5J4,-23.2534966642115,-5.0145224803455,NA
P12235,-12.2931819277776,-3.82780518412329,NA
Q8N4T8,-3.81552119615953,-14.9588966872613,-14.8415569309281
Q9P0K9,-3.29003668878583,-23.2534966642115,-3.49740629954443
O43396,-13.1092202395002,-8.10964605148267,-8.82208284037464
O43395,-13.5799879315787,-7.93900686900187,-8.34219920117384
P17405,-6.05537440364038,-23.2534966642115,-9.36785808802225
P62253,-10.3326251284412,-5.66968814369449,-3.91826264971836
P00403,-23.2534966642115,-8.18143800816061,NA
Q9NRD5,-12.3314055251302,-5.22530170487609,NA
Q13895,-23.2534966642115,-4.58565870872862,-7.26781181206775
O43741,-11.4502689543127,-2.10894420161261,-1.62744395063575
P49903,-12.8705637828893,-7.74209197793528,-7.726521751688
Q9Y219,-11.8702835606358,-3.58833805733308,-5.8738911007415
Q99504,-9.74504410992141,-0.86278379763544,-8.62259251750953
O15118,-2.6884840671534,-5.76420161587933,-3.70740267726289
Q16854,-2.93701490246935,-0.787012363809045,-3.32619462412901
Q96PN7,-1.42971103727787,-2.09960081166218,-2.42666081337741
Q8N2F6,-4.71542748296512,-14.8447543574527,-15.1827123267182
Q9BUL5,-23.2534966642115,-3.86069594371096,NA
Q13564,-7.75301746632029,-5.21269423863842,-12.0303384670444
Q9H5U6,-11.3060749575472,-2.13172300367615,-1.37055495508311
P20337,-23.2534966642115,-6.25988818438294,-4.43329788885326
P51523,-2.26642951593863,-12.6804277911819,-11.474684231492
Q8TCU6,-4.38437948001481,-13.3768599701997,-11.2535358052924
P22670,-9.84763376806865,-5.83518560116168,-5.19481445642674
O60292,-12.7217129764694,-3.41447886110609,NA
P08582,-12.4403768717317,-5.26254914511734,NA
Q8IZU2,-3.58813098911629,0.281036243802416,-4.81955156100668
O95479,-11.1656719257022,-4.50813652277158,-4.32436591558173
Q9NWS0,-1.16361188192422,-0.784518558970188,-1.27849012983125
Q8N9N5,-0.424635151443395,-3.10064293263964,-2.68862605818809
P10588,-3.41548833039393,-13.9854125850182,-10.6087287379659
Q96FS4,-3.08829820789006,-14.563664775494,-13.3737456633185
Q96BJ3,-10.2357458554021,-5.91195667353418,NA
Q8NCB2,-12.3536352150177,-8.2985320624251,NA
Q8WUY1,-13.5584572761217,-3.05653411564279,-3.34425324192718
Q13257,-3.00260257431731,-23.2534966642115,-11.663828862906
P54259,-3.45358414470043,-14.9790750929005,-15.2455985434125
Q14CX7,-6.61664728934005,-14.5258154874206,-13.3848428342305
Q9BRA2,-13.7283936839727,-4.34208380976814,NA
O60216,-14.1346340742456,-7.84906223614173,-7.61114901136644
Q9Y6G5,-4.0174445358269,-6.5405034063168,-9.62014215302208
Q6PL18,-11.2825181927436,-2.91190000923077,NA
Q9ULC3,-5.43612807978329,-23.2534966642115,-6.65632692530942
Q96PZ0,-12.1148840577379,-6.60491673295131,-7.22751010971838
P32322,-13.7429533006645,-4.90107724709208,NA
Q15910,-2.9527503003204,-13.593511606095,-3.48034880616785
Q8ND82,-8.46431880283265,0.491984659751547,0.535241674238137
Q96IV0,-12.3123153727567,-6.26608094811335,-7.27966662422807
Q9Y5Z7,-2.18061251216391,-13.0120767153019,-13.8343622491945
Q6PUV4,-8.69741385273356,-6.97944215963648,-10.5416140109665
A6NNY8,-6.71313034761408,-5.68948789398556,-11.0750989491071
Q96DH6,-7.74928244607598,-5.71088071959805,-6.03405062065522
Q8WVZ9,-15.8934668578217,-6.01817414221006,-4.42947968505144
Q9Y6E0,-13.8609993923354,-6.59052983832615,NA
Q9GZN1,-11.1287874587429,-3.72700718075122,-3.40269079176152
Q9BU76,3.86618866266555,-2.50468622871908,-1.22861072991902
Q6PI98,-5.93642927985481,-13.7372632149113,-7.65044546677009
Q96BY9,-2.74601405357068,-23.2534966642115,-6.36739213116996
Q5T7V8,0.730221944899045,-2.30399834975547,-2.43141073278744
Q8IY17,-12.3371282203575,-4.77156519583738,NA
P17706,-5.5397944662832,-3.05073287093377,-2.92528064503303
P30040,-8.67726954355824,-11.15716165856,-9.0163603412167
Q9UET6,-11.1385912722067,-6.50009490755463,NA
P50542,-10.9404585488571,-6.29620063135605,NA
Q96AC1,-11.4237991231656,-6.0563329406252,-4.89352538680513
P51692,-7.2194252144803,-2.67958291603594,-2.004411749452
O76024,-2.2653698342465,-10.6161716377186,-4.2082054652424
O60568,-4.43788443934817,-8.1034729142935,-6.86633421019716
Q92540,-4.61188021592192,-13.595417366776,-13.0556106706465
Q155Q3,-3.13846038602159,-2.65808448651406,-2.32819269011878
P48051,-1.83283059606572,-10.340438221139,1.60861641734034
Q5BJH7,-5.59130984541299,-21.8389790755796,-16.6981900922947
Q8N612,-3.35037539582621,-6.54078384114909,-5.02468970572464
Q9P2U8,-8.83990368321174,-23.2534966642115,-23.2534966642115
Q8N8R5,-6.49310729631772,-13.9404902561266,-14.933574026109
O43683,-1.80731454205679,-12.3694264592762,-3.07449860142624
Q5JTV8,-15.0855878247923,-7.91894036254264,-6.68301924931331
O43829,-3.26439986343805,-5.62000564152002,-19.0797426063129
Q69YN2,-10.1236049194274,-3.31917138144754,-5.26726455705907
Q9P219,-8.64035899189889,-2.3734004157147,-13.1528627090978
Q9HC38,-13.8090562600641,-7.80755241702468,-6.47968717908437
P62829,-3.99323971692987,-11.3804499995008,-11.5061721672398
P07741,-12.6667688798144,-7.97118336252551,-7.035457949085
Q96EZ8,-4.05534299533659,-13.4954437898587,-4.21292822185066
Q06546,-5.09461612239079,-12.6062416932041,-15.4934598276548
Q8NFG4,-5.40301702019656,-13.3976671250871,-12.9905007691822
Q9Y2G5,-3.27215303322856,-2.5213464634918,-3.56434389855107
Q8NFP9,-10.6025509322442,-8.03120242366715,NA
Q9Y2K9,-2.86993812426084,-8.50540721882391,-12.2260605363229
Q04760,-7.93793436675089,-3.73410139186722,-6.58121559272218
Q8IZQ5,-3.97124304168634,-10.0481412724022,-8.06830547715397
P20338,-8.68934097785132,-3.95180617326731,-12.8125644791815
Q8TCU4,-3.2915563946462,-12.2524905875507,-10.042313208626
P53671,-13.5971303764199,-7.0422646824486,-4.05138739119002
Q8IYR6,-9.09218273438096,-5.1133433138821,-4.50045426839031
Q7L8J4,-6.25831915260096,-2.32237709260188,-7.337750942526
Q99439,-0.748491076477275,-4.40105878318872,-3.63665663802234
Q9H6E4,-4.39416656519928,-23.2534966642115,-5.19649936049002
Q9UNA4,-4.08896672741932,-2.85411407703462,-5.54485860792238
Q92520,-23.2534966642115,-7.42743671182196,-7.75172762148257
O14782,-5.83741710225195,-1.45462061962711,-3.04835200316178
Q8IUL8,-2.92395399726985,-3.8632169019888,-3.3097987526735
Q5TCY1,-5.62215317302873,-10.9073135532784,-8.01039349376995
Q15375,-5.6147885276124,-23.2534966642115,-10.5960577321208
Q9UHQ1,-4.79574473862112,-1.04734617141981,-1.81736697099448
Q86YH6,1.87314891205792,-14.4941781501629,-11.7147862373327
Q9UFN0,-12.2865949940841,-5.87919717060025,-7.93797099308652
Q9P1Y6,-7.14571727911537,-15.3779671155097,-7.97619379367031
O00767,-2.5354425473669,-3.4380470380193,-9.4491663350165
Q7Z3E2,-3.19671372519401,-8.9521202455259,-5.32092972501344
Q09328,-23.2534966642115,-6.37229922740165,NA
Q969T9,-23.2534966642115,-7.11433357836273,NA
A2AJT9,-4.75043882062247,-2.75868318960781,-15.2660365437925
Q9BV35,-11.763434215698,-1.50270878205316,-4.4211129528814
Q96PY6,-2.13720756904478,-8.50922522377491,-3.37794746562604
Q15369,-11.7130235506002,-7.66588125285918,NA
Q9Y5F7,-1.11358956831766,-0.244963647962949,-2.54244106470502
Q86VR2,-9.80807362839518,-7.70756694459068,-7.79237540117013
Q00973,-1.92028739839039,-3.62748198055617,-2.58137370852494
Q8IXQ4,-2.65441690679916,-3.97041297805695,-3.27640059200361
O43572,-14.8739934524173,-4.59416323619769,NA
Q9GZT3,-13.1497865997222,-7.32654174941738,NA
Q6ZN54,-4.46125337175552,-3.21295169130303,-2.53100051208142
Q04206,-6.1387174829724,-23.2534966642115,-4.59714600385372
Q7Z7H5,-2.69965690281825,0.0090803424133172,-0.463470735443087
Q76B58,-6.11917973979379,-12.6932736949129,-10.7379339956725
Q6P2C8,-3.61619595073604,-9.2857230683308,-11.7034419452669
Q15286,-13.9329584685,-7.59612200194119,-6.49140872765398
Q93096,-4.41931920479987,-5.5231392363312,-23.2534966642115
P16949,-15.5219410470262,-6.42600349544754,-8.71738074092571
Q9H254,-11.185715495813,-2.80304861846089,NA
Q2NKJ3,-1.77558060750293,-0.419377895768284,-0.10839772374582
Q8NEM7,-4.12756891827809,-1.84357654816341,-4.09097860020589
Q8NBM8,-6.54276807353874,-4.61453500091649,-4.21431566451098
P61353,-12.3733729251779,-6.19520924788495,NA
P08727,-6.8815053256954,-10.8693677648874,-15.7146145303593
O75907,-6.22136720161434,-14.1656116544646,-23.2534966642115
P49247,-1.12205851109432,-4.06723097764246,-5.88165245198953
Q6ZSZ5,-5.06496152741613,-8.30083739535391,-23.2534966642115
P07093,-23.2534966642115,-2.43159609795566,NA
Q04656,-12.9413694822638,-3.22271612879692,NA
Q14687,-15.2397930730198,-5.42145708888739,-5.74078280976066
Q92777,-13.8077463791004,-7.64454211472324,NA
Q16538,-4.02548392707638,-11.8884555067849,-23.2534966642115
Q96SZ6,-4.47792481217326,-7.85350116938161,-2.92273229432673
P16383,-4.41654482050309,-8.28646559894645,-4.32178693007703
Q7L1I2,-5.90517539889874,-23.2534966642115,-13.9487401161429
Q8IY95,-0.975405275624831,0.0135309213212822,-0.43208413131382
Q02218,-12.7798282327764,-8.78413510303533,-7.53492089261869
Q8WYK1,-7.33258529025389,-23.2534966642115,-23.2534966642115
Q6P4A7,-3.19530109673091,-9.73206715778896,-4.19948135661458
Q96SM3,-13.3160399291401,-1.97167258690902,NA
Q8IWA0,-5.4219198104553,-12.0728442502733,-12.9815347936097
Q4KMQ1,-3.06228684979755,-0.35213212579023,-13.2981245878737
Q9UHX1,-23.2534966642115,-8.99932803114686,-6.64909968182446
Q86WB0,-13.8580180712409,-8.48200394276466,-5.73249134189286
O60879,-11.5744635376292,-3.24492259569752,NA
P13611,-23.2534966642115,-0.608123004564806,NA
Q9NZ53,-4.00277669462811,-5.95551761807713,-13.054063211743
Q9UGU5,-2.94531952054881,-0.335346789959189,-2.94330484493587
O94776,-8.48197212349474,-13.4327738305718,-14.4095001858179
Q8N5M1,-23.2534966642115,-4.6379275038039,NA
Q86VN1,-11.3232287122813,-8.51371967603283,NA
Q5T3F8,-8.44772949631622,-23.2534966642115,-16.3336692352807
P62068,-4.92740364827437,-11.4570323263801,-14.2349944760577
Q9NV96,-13.328024400884,-6.69535472255086,NA
Q01650,-8.52337166557934,-4.10082978980684,-7.5449445409232
Q2VPK5,-23.2534966642115,-5.91812968913576,-5.83785056273983
Q9UJC3,-5.24391897617827,-2.90993584192562,-23.2534966642115
P53999,-10.1705524242457,-8.3971965192174,-6.09190231939404
Q8WWH5,-8.99830218358533,-6.33713845256323,-4.25426248239735
P09661,-7.39626279481491,-5.78484205464073,-9.16264265581031
Q9UPT8,-13.2470950860733,-7.33260789008319,-6.00667794600521
Q96KC8,-2.80142043227321,-4.23859900738567,-12.8356869204704
P56937,-23.2534966642115,-5.40284145855877,NA
Q8N9B5,-3.77281288291643,-5.32325451037841,-5.32381566678379
O95461,-2.44311042321175,0.201586671760825,-2.03297179106886
Q9H6T3,-12.856539309572,-6.04059114396178,-8.36166611220459
