PG.ProteinGroups,P0,P50,P150,P300,P300_24
Q9HCG7,NA,NA,NA,-5.48648251381115,-6.70931744295073
Q02127,NA,NA,NA,-5.74319597822595,-5.69800702277944
O94966,NA,NA,NA,-6.44793791287709,-6.9084345184039
Q66K64,NA,NA,NA,-2.99572234822531,-3.99608263196284
Q9C0H2,NA,NA,NA,-5.92840174704923,-7.18292813114032
O75380,NA,NA,NA,-3.65941066258014,-4.87766519547655
Q9UPV9,NA,NA,NA,-4.31523314212945,-6.18195894399772
Q86V42,NA,NA,NA,-3.27558131295096,-5.52804561837941
Q4J6C6,NA,NA,NA,-5.57669755885527,-5.15132450771759
Q15345,NA,NA,NA,-4.83435363364546,-4.75356962942304
Q6PCB7,NA,NA,NA,-3.15522440322745,-3.44328063483153
P62249,NA,NA,NA,-6.62059579911325,-8.54493155759329
P49419,NA,NA,NA,-8.29509432736385,NA
Q9BZV1,NA,NA,NA,-5.19600752049016,NA
Q9H7F0,NA,NA,NA,-3.96865825849941,-4.47711771148107
Q9H469,NA,NA,NA,-5.21432500808591,NA
Q8WV41,NA,NA,NA,-5.35810553519846,-5.68911428496797
Q9H2D6,NA,NA,NA,-4.35019591504266,-5.37487559308333
Q5TF21,NA,NA,NA,-5.94916484977357,-7.77733510166142
Q8IYQ7,NA,NA,NA,-7.07363132474049,-6.74610127254976
Q96CW5,NA,NA,NA,-5.21077808585844,-5.5374862249774
O75914,NA,NA,NA,-8.98130552344133,NA
Q9GZN7,NA,NA,NA,-8.94184306065499,NA
Q5SRE5,NA,NA,NA,-7.61478547860408,NA
Q07889,NA,NA,NA,-6.83428761602619,NA
O14787,NA,NA,NA,-5.16451583216619,-5.80426757329454
P20594,NA,NA,NA,-5.14460893179987,-5.86886173949223
P62136,NA,NA,NA,-5.61786316613326,NA
O15085,NA,NA,NA,-6.03567415819009,NA
P78316,NA,NA,NA,-6.09792895439215,NA
Q8TBA6,NA,NA,NA,-2.54464167683898,NA
Q8N6G5,NA,NA,NA,-3.26488033123095,NA
Q15878,NA,NA,NA,-4.31314443697845,-4.15630343473281
Q13322,NA,NA,NA,-4.97281733690835,-6.96626331042648
Q9GZP4,NA,NA,NA,-5.38413510383995,NA
Q76KP1,NA,NA,NA,-3.31937076528379,-3.30113120378643
P08670,NA,NA,NA,-7.63839257568185,NA
Q9BW91,NA,NA,NA,-8.06082218787024,NA
Q9NR22,NA,NA,NA,-5.71270214815672,-6.49794636028595
Q8N6H7,NA,NA,NA,-5.04687669044419,NA
O76031,NA,NA,NA,-7.5969658370606,NA
Q96ME7,NA,NA,NA,-6.55570912406434,NA
P53680,NA,NA,NA,-7.22722825581516,-8.53312028678816
Q86TJ2,NA,NA,NA,-3.70829337403677,-8.50016402084125
O95870,NA,NA,NA,-4.72927215201488,-5.06571439367213
Q93075,NA,NA,NA,-3.49358908340577,-5.51842519738667
Q5JPI3,NA,NA,NA,-4.27296200582578,-4.35729329734397
P62314,NA,NA,NA,-7.37365165397872,NA
P62826,NA,NA,NA,-8.99145856861671,NA
O15258,NA,NA,NA,-7.12991326047856,-8.90141813220991
Q96I59,NA,NA,NA,-5.97221027417335,-6.50727894492178
Q9Y4D8,NA,NA,NA,-6.55773479990264,NA
Q71RC2,NA,NA,NA,-3.98836501534916,-4.33512526620264
Q6TFL4,NA,NA,NA,-4.29519897219536,-4.29076505842626
P51693,NA,NA,NA,-3.51767813669971,NA
Q96II8,NA,NA,NA,-4.29851103964105,-3.54632243733451
Q9Y6D6,NA,NA,NA,-8.13134780149804,NA
Q9Y4B4,NA,NA,NA,-3.45719951131377,-4.97006185987661
Q08752,NA,NA,NA,-6.59723915265088,NA
Q15059,NA,NA,NA,-7.42328437415278,NA
Q6PCE3,NA,NA,NA,-8.17564436135492,NA
O75695,NA,NA,NA,-0.997452235493446,NA
O43301,NA,NA,NA,-8.93348121763831,NA
Q96CT2,NA,NA,NA,-3.52185121755527,-3.51962375940583
P83876,NA,NA,NA,-1.44382748700718,-2.26621043487999
Q9HA77,NA,NA,NA,-7.47232015774254,NA
Q99426,NA,NA,NA,-5.37363672011364,NA
Q15768,NA,NA,NA,-6.38230865033319,-7.21949241798443
Q2TAP0,NA,NA,NA,-5.20835493755549,NA
Q86X76,NA,NA,NA,-5.6520905199302,-7.1983265047067
Q9NUL3,NA,NA,NA,-4.38985783801359,-5.91385533909043
Q9NQ88,NA,NA,NA,-7.95515428038934,NA
Q9H7B4,NA,NA,NA,-5.3897687503237,NA
Q16288,NA,NA,NA,-3.97460283244481,NA
Q92185,NA,NA,NA,-4.03194430608931,-3.43225553107281
O94889,NA,NA,NA,-5.2181215298699,NA
O43347,NA,NA,NA,-5.87581989066399,-6.62036740475744
O95180,NA,NA,NA,-4.23763784083228,-4.22641103118857
O15541,NA,NA,NA,-4.31153343918626,NA
Q8NFJ6,NA,NA,NA,-3.11284394383331,-2.56039866066435
Q86XR8,NA,NA,NA,-3.01671944928449,-3.01936888969674
Q9NUY8,NA,NA,NA,-3.79695602301365,-5.03269136660487
Q99496,NA,NA,NA,-2.95546673219737,-4.3819836760875
Q02153,NA,NA,NA,-4.43245789115645,NA
Q15084,NA,NA,NA,-5.79278624719219,-8.42260001420325
Q6DN90,NA,NA,NA,-5.48516793657171,-6.42410816557372
Q9NYB9,NA,NA,NA,-8.05833481255003,NA
P23919,NA,NA,NA,-7.36358956662788,NA
Q9H6R0,NA,NA,NA,-2.31584125571697,-2.68457144304988
P61266,NA,NA,NA,-7.03541781633462,-7.03519177208349
Q9HCM4,NA,NA,NA,-4.72678325772278,NA
Q12899,NA,NA,NA,-1.97395967684581,-4.43237873148941
Q96G21,NA,NA,NA,-6.1457782596868,-6.77685916450483
Q2M3C7,NA,NA,NA,-3.09304155659958,NA
P49821,NA,NA,NA,-8.20570299570653,NA
Q9H6W3,NA,NA,NA,-3.45740533313462,-4.79553193261562
Q6UB35,NA,NA,NA,-7.4074621009585,NA
Q9ULX6,NA,NA,NA,-5.52291907302077,-4.08637118324104
Q9UBU8,NA,NA,NA,-3.85827926791822,-3.70333120732667
Q9NXC2,NA,NA,NA,-4.68814932495392,-6.3646379587216
Q9UKV3,NA,NA,NA,-7.14108955566165,NA
Q16881,NA,NA,NA,-6.06254218531422,NA
Q8TB45,NA,NA,NA,-5.29066585845008,-5.34404900554421
P08247,NA,NA,NA,-4.5784090301161,-5.31525684686512
Q9NXW9,NA,NA,NA,-5.0151874741585,NA
Q9P2G9,NA,NA,NA,-4.30621492347374,-4.30238063645251
Q8N6W0,NA,NA,NA,-6.45093832065184,-6.87491995720983
Q15032,NA,NA,NA,-5.62331630176745,-5.0021465960439
Q9HAH7,NA,NA,NA,-5.46189678745962,NA
Q8IZL8,NA,NA,NA,-5.99987094637955,-6.75233100556089
Q7Z739,NA,NA,NA,-7.17103480123456,NA
O00471,NA,NA,NA,-8.04554146226623,NA
Q99623,NA,NA,NA,-8.99354407418153,NA
A0AVF1,NA,NA,NA,-2.76095254393872,-3.26180327195529
Q99996,NA,NA,NA,-6.29981758129302,NA
Q8NC56,NA,NA,NA,-5.2259579321832,NA
Q7Z3G6,NA,NA,NA,-4.36135135494728,-4.07116612007352
Q86V48,NA,NA,NA,-6.1091988736526,-5.84578515351299
Q8NFA0,NA,NA,NA,-6.15955064770531,-5.75522487324294
P08754,NA,NA,NA,-7.04765723407896,NA
Q8N6T7,NA,NA,NA,-4.43747071865573,NA
O14526,NA,NA,NA,-3.02829431929531,NA
Q8WXG6,NA,NA,NA,-5.1025237115546,NA
Q96F85,NA,NA,NA,-7.77921363825164,NA
Q9P035,NA,NA,NA,-4.9531229356629,NA
O15021,NA,NA,NA,-1.58178625781523,NA
Q9H8Y5,NA,NA,NA,-5.03716392667746,-5.03844927739242
Q9UHL9,NA,NA,NA,-3.03286377240175,NA
Q9UBP0,NA,NA,NA,-8.6766650907302,NA
P52848,NA,NA,NA,-3.19621670058133,-4.00086219448221
Q13614,NA,NA,NA,-7.4801334016454,NA
Q8IYS2,NA,NA,NA,-4.73404153110286,NA
Q8IVT5,NA,NA,NA,-6.45151962603083,-7.13158661861971
Q96MH6,NA,NA,NA,-3.98931423949726,-3.56047933199762
P06748,NA,NA,NA,-5.57345540924191,NA
Q9Y312,NA,NA,NA,-6.45495870933428,-6.26033293089201
Q96PZ0,NA,NA,NA,-6.12515712213638,-6.14147394511665
P04181,NA,NA,NA,-8.12585663579864,-8.52722680969289
Q86YR5,NA,NA,NA,-4.59128675731249,-5.5705433300014
Q9HCU4,NA,NA,NA,-2.87324375110843,NA
Q8N111,NA,NA,NA,-6.56788595097448,NA
O94979,NA,NA,NA,-8.76810106486782,NA
Q9Y463,NA,NA,NA,-3.86294960985643,-4.91751081688843
Q6P158,NA,NA,NA,-8.72216715213666,NA
Q68DK7,NA,NA,NA,-4.7297443355583,-6.07483980560484
Q6PJG9,NA,NA,NA,-5.44586587942082,-6.40191584988851
O60749,NA,NA,NA,-7.55012066270126,NA
Q69YQ0,NA,NA,NA,-3.59202535228855,NA
Q96JC1,NA,NA,NA,-5.31913355685469,-6.31264117545774
Q7Z6M4,NA,NA,NA,-4.26329468398829,NA
P19387,NA,NA,NA,-7.45063983999396,NA
Q9C0H5,NA,NA,NA,-4.72109820688283,NA
O60331,NA,NA,NA,-6.34572459547168,-7.34348002881006
Q14114,NA,NA,NA,-5.17971299622138,NA
Q2PPJ7,NA,NA,NA,-8.8850396279906,NA
Q96C36,NA,NA,NA,-5.08748778351906,-6.10236354499779
Q8N2Q7,NA,NA,NA,-4.74019707816443,NA
Q9NZM3,NA,NA,NA,-2.76252653055705,-3.76241483369175
P67809,NA,NA,NA,-7.4211984295994,-8.59058179736823
Q86TI2,NA,NA,NA,-7.27537287478625,NA
Q12986,NA,NA,NA,-4.31067626836496,-6.03489880008647
Q92506,NA,NA,NA,-5.0188928549414,-5.48315639063358
Q13867,NA,NA,NA,-5.94261756875314,NA
Q6IBS0,NA,NA,NA,-8.71159220370824,NA
Q6NXE6,NA,NA,NA,-7.15487159029525,-7.25868276155242
O14514,NA,NA,NA,-5.52531132220675,NA
Q14CX7,NA,NA,NA,-4.72608213440414,-7.11371448695299
Q9C0A0,NA,NA,NA,-3.90970345642426,-5.00309724160379
Q9BZE1,NA,NA,NA,-7.11080142470872,-6.88024943050132
Q7L1I2,NA,NA,NA,-5.675153982661,NA
Q9H0K1,NA,NA,NA,-4.96091849658281,-5.20821627919482
Q9H078,NA,NA,NA,-6.37137773913685,NA
Q9H8M2,NA,NA,NA,-6.36819433901277,-6.35378825818224
P54289,NA,NA,NA,-5.12019656280823,-7.20755166784362
P53778,NA,NA,NA,-6.87832180136579,NA
Q9UHJ6,NA,NA,NA,-5.89800551831465,-5.07787861837299
O60333,NA,NA,NA,-3.09451447237729,-4.69606394259612
Q69YN4,NA,NA,NA,-5.58869989861444,-5.82154210316617
P49721,NA,NA,NA,-8.27504981470809,-6.59230554165689
Q9UPT8,NA,NA,NA,-8.99695280117899,NA
O75122,NA,NA,NA,-8.64484196470847,NA
Q96FS4,NA,NA,NA,-3.43945831013466,-4.43774304766038
Q6ZS30,NA,NA,NA,-2.99201233295462,-4.85825752186162
O94827,NA,NA,NA,-4.04592524091405,-3.86240183929479
O43684,NA,NA,NA,-4.86300711243958,-7.19900930395568
Q9UBP6,NA,NA,NA,-2.48464119676427,-8.82800684561216
P11279,NA,NA,NA,-8.58655664764925,-7.76650252750389
Q9Y625,NA,NA,NA,-5.90654100358421,-5.89494624623545
Q99798,NA,NA,NA,-8.2319870983271,NA
Q9BQD3,NA,NA,NA,-2.79132774402172,-2.59446317557637
Q8IW35,NA,NA,NA,-5.79600846840178,-5.78928655714162
Q9UBB6,NA,NA,NA,-3.37999787121612,-6.39222785915851
Q5T1V6,NA,NA,NA,-6.20346800421374,NA
P34903,NA,NA,NA,-5.94610322200369,-6.33850453298323
Q63HN8,NA,NA,NA,-3.59379802724499,-3.1666452642118
Q10570,NA,NA,NA,-7.20822808477212,-8.1245310424715
P06280,NA,NA,NA,-6.24593361608742,-7.09997183711067
Q86W56,NA,NA,NA,-5.83702480055153,-4.63700748881534
Q92917,NA,NA,NA,-4.77843682866224,-5.7787719101134
Q8IYT8,NA,NA,NA,-5.5896381920246,NA
Q9UQR1,NA,NA,NA,-2.31668588200984,-4.34975643748037
O75694,NA,NA,NA,-6.35559931799001,NA
Q9BZH6,NA,NA,NA,-5.75901609242301,-7.95484596673587
Q9Y673,NA,NA,NA,-8.06653945905369,NA
Q16566,NA,NA,NA,-3.48610787644494,-6.65645171360976
Q14155,NA,NA,NA,-8.23699885384302,NA
Q9UBN7,NA,NA,NA,-7.02512746589945,NA
Q96A83,NA,NA,NA,-6.41843816026289,-6.54663210765009
Q9NZJ7,NA,NA,NA,-4.3295573616922,-8.50625347521816
Q9H2B2,NA,NA,NA,-4.72394482816761,NA
Q9UHI6,NA,NA,NA,-6.35811892282205,-7.12075451608466
Q86U42,NA,NA,NA,-7.42854023858875,-6.38575656911319
Q86U44,NA,NA,NA,-5.12292672951691,NA
Q6UWE0,NA,NA,NA,-4.57410661474931,NA
Q13617,NA,NA,NA,-5.08265891872814,-6.55519655125279
Q96BM9,NA,NA,NA,-7.07282945684252,-8.50444521648882
Q9P2S5,NA,NA,NA,-4.23008251232017,-3.7657430798351
Q13219,NA,NA,NA,-3.41032584234567,-3.20641764681949
Q5SWX8,NA,NA,NA,-5.67241948845564,-4.6582377698527
Q99757,NA,NA,NA,3.09950839530251,NA
O60573,NA,NA,NA,-7.51248725566052,NA
Q9UKK9,NA,NA,NA,-7.29233673694632,NA
Q9UPY8,NA,NA,NA,-6.42524688706238,NA
P36896,NA,NA,NA,-3.8682637532409,-2.96010372051234
Q9P278,NA,NA,NA,-6.05791639649918,-5.57246984862953
Q53GT1,NA,NA,NA,-2.69195897142209,NA
Q14919,NA,NA,NA,-3.24777976848342,-2.1385616279327
Q49AR2,NA,NA,NA,-5.56073444829013,-4.89114237062816
P53007,NA,NA,NA,-5.77897261732929,NA
O60336,NA,NA,NA,-4.76104321996169,-3.71771459483598
Q9BPX3,NA,NA,NA,-7.43953235769116,-7.36675070149678
P09493,NA,NA,NA,-8.14227529599709,-6.85842089611335
Q9HCS5,NA,NA,NA,-6.10423489122312,-5.08719678648634
P06132,NA,NA,NA,-7.69547087469317,NA
Q5TCQ9,NA,NA,NA,-5.12819315201672,NA
Q14183,NA,NA,NA,-4.27215744022226,-5.66756959970501
Q14320,NA,NA,NA,-4.89031225580038,-3.89743567802254
Q8NDT2,NA,NA,NA,-5.73142334635438,-5.73451720713267
Q9BSH5,NA,NA,NA,-6.83935002586105,-6.24380398612375
Q8NFY4,NA,NA,NA,-5.76581689047855,-7.70644962709576
Q9P273,NA,NA,NA,-4.39153327938499,NA
O95299,NA,NA,NA,-5.13314019023524,NA
Q86U86,NA,NA,NA,-6.72760040183498,NA
Q9NQT4,NA,NA,NA,-6.39666074086858,NA
O75145,NA,NA,NA,-5.62032305774743,NA
O43808,NA,NA,NA,-6.12718680760957,NA
Q8N8K9,NA,NA,NA,-1.36361499152966,NA
Q86TM6,NA,NA,NA,-5.19612009546493,NA
Q9Y2A7,NA,NA,NA,-8.27946177685076,NA
Q96IW2,NA,NA,NA,-5.13691102715088,-3.83661262354985
Q96JG6,NA,NA,NA,-5.24282058371688,NA
Q92793,NA,NA,NA,-6.84171503235728,NA
Q12981,NA,NA,NA,-7.10086520091308,-8.03632761040913
Q8IWJ2,NA,NA,NA,-4.87052270147285,NA
Q3KR37,NA,NA,NA,-3.8659695302715,NA
Q9Y2Z9,NA,NA,NA,-6.15182984539139,-5.20287647575983
P61026,NA,NA,NA,-6.77055284365252,NA
Q96T51,NA,NA,NA,-4.92084654875851,NA
Q15652,NA,NA,NA,-1.95570901082326,-2.96409138332779
P00813,NA,NA,NA,-6.22967974665617,-5.59821164079288
O95219,NA,NA,NA,-8.67650123376074,NA
Q16623,NA,NA,NA,-7.65532588547216,NA
O43809,NA,NA,NA,-6.85267287334637,NA
Q17RY0,NA,NA,NA,-6.93069794544527,NA
P31942,NA,NA,NA,-5.92557761733055,-7.57326646251126
O14672,NA,NA,NA,-6.32424493639594,-7.29798554084533
Q96FV9,NA,NA,NA,-5.67551198200415,-6.65287699796419
O00303,NA,NA,NA,-8.24496769779605,NA
Q9Y697,NA,NA,NA,-5.11222497940468,-4.04816775797231
P52701,NA,NA,NA,-6.93825041810249,NA
Q9NQ86,NA,NA,NA,-5.25640961317912,NA
O15060,NA,NA,NA,-4.42861370506826,-4.45225429225513
B7ZAP0,NA,NA,NA,-4.27190179954694,-5.27065105516352
Q7Z3K3,NA,NA,NA,-6.26752664408433,NA
Q9P2P5,NA,NA,NA,-5.64612751777336,NA
Q9BTE6,NA,NA,NA,-8.43652811660853,-8.37081061998294
P46100,NA,NA,NA,-6.86928822974872,-5.20496953826354
Q8IVM0,NA,NA,NA,-6.82712880070742,-5.81631235566475
O95630,NA,NA,NA,-5.63937277060469,NA
Q9P0K1,NA,NA,NA,-5.99599740109633,-5.98366409792107
P07910,NA,NA,NA,-6.50194288547796,NA
O60237,NA,NA,NA,-4.90409643565769,-3.89795785058799
Q13442,NA,NA,NA,-8.83179425708821,NA
Q641Q2,NA,NA,NA,-4.80242250330266,NA
P30622,NA,NA,NA,-5.06070288406956,-6.05677436698813
Q9NY93,NA,NA,NA,-4.77922075422195,NA
Q12913,NA,NA,NA,-5.65305961970238,NA
Q6PJT7,NA,NA,NA,-7.34730841872088,NA
P22061,NA,NA,NA,-7.36658075175,NA
O75503,NA,NA,NA,-5.1766236893065,NA
Q92636,NA,NA,NA,-4.69757455390927,-4.69254747176373
Q9ULL5,NA,NA,NA,-5.06727521340393,NA
Q7Z6Z7,NA,NA,NA,-8.84786795216007,NA
O43795,NA,NA,NA,-6.24330029436795,-7.45404927075453
P07942,NA,NA,NA,-7.70747211239051,NA
Q9NXW2,NA,NA,NA,-7.10738531925144,-8.00883497040468
Q9UHW5,NA,NA,NA,-5.20625235294266,-5.2015734763742
Q9UQ13,NA,NA,NA,-6.15148292703715,NA
Q6YP21,NA,NA,NA,-4.13534407633191,-6.25702794007636
P51398,NA,NA,NA,-7.52782678696723,NA
Q5VZL5,NA,NA,NA,-5.14389974709821,-5.1446087809271
Q9Y678,NA,NA,NA,-5.78304473749732,NA
Q8IY63,NA,NA,NA,-6.71435386035905,-6.71851431732071
P78504,NA,NA,NA,-5.42120506815595,-4.41053999710563
Q9HC62,NA,NA,NA,-3.56899083054999,NA
P24928,NA,NA,NA,-6.12214012664934,-5.23213195526117
Q9H936,NA,NA,NA,-8.74778369324335,-7.84935886397961
Q16630,NA,NA,NA,-7.20652724425938,NA
Q96PV7,NA,NA,NA,-1.33519218117828,-2.33496875037626
Q6P2C8,NA,NA,NA,-2.5127729030259,NA
O95672,NA,NA,NA,-5.66259184609099,-4.6519867283418
P09972,NA,NA,NA,-6.92141322137544,NA
P41227,NA,NA,NA,-8.55999645690331,-8.28805815097633
Q9UPR5,NA,NA,NA,-5.00715395456135,-4.00433994018812
P82675,NA,NA,NA,-7.9618597741687,NA
P78357,NA,NA,NA,-8.41322029201493,-7.90712417976933
Q13769,NA,NA,NA,-5.98672233402585,NA
Q8NCF5,NA,NA,NA,-3.33614495206276,NA
Q9NS69,NA,NA,NA,-8.60925452231354,NA
Q9UGU0,NA,NA,NA,-8.0882759241216,NA
Q6ZUT9,NA,NA,NA,-5.41572706316742,-5.82854628371023
Q12756,NA,NA,NA,-5.78492581882108,-5.26179083771016
Q96N21,NA,NA,NA,-4.42412261545317,-6.32968290032756
O95714,NA,NA,NA,-6.07141981980884,-5.10240806258161
Q86UZ6,NA,NA,NA,-4.35433819177883,NA
Q5TC12,NA,NA,NA,-5.50824101078448,-4.50171471110368
Q9Y2Z0,NA,NA,NA,-7.85739948482006,NA
P43246,NA,NA,NA,-8.9831358096634,-8.88812430362601
P18085,NA,NA,NA,-8.34444735701302,NA
Q9Y296,NA,NA,NA,-5.61122974386909,-6.6125169919615
Q92556,NA,NA,NA,-7.2378596339884,-8.15173396385047
Q9UHD9,NA,NA,NA,-6.00526317526674,-7.00336527025334
P49754,NA,NA,NA,-6.54358167105286,NA
A6NHX0,NA,NA,NA,-5.70246876724399,NA
Q9UKV8,NA,NA,NA,-7.9675877664795,NA
O00189,NA,NA,NA,-6.1778655661864,-3.95535311696196
P82979,NA,NA,NA,-8.26752351017517,-6.39657100719632
Q12873,NA,NA,NA,-6.66830761498291,NA
P49848,NA,NA,NA,-6.7332501430768,NA
Q13177,NA,NA,NA,-8.24060650635525,NA
Q9UNZ2,NA,NA,NA,-7.90177051535488,-7.85608925351733
Q05086,NA,NA,NA,-6.89146721642623,-5.90558425633732
Q96F86,NA,NA,NA,-6.6997951752546,-5.68796407093265
Q9UBT2,NA,NA,NA,-8.61618591724038,-8.53046818365671
Q9UBH6,NA,NA,NA,-8.12279221439151,NA
Q8N141,NA,NA,NA,-1.54760645819851,NA
Q5VWQ8,NA,NA,NA,-7.16714079527902,-8.1402014036399
Q9UEG4,NA,NA,NA,-5.5554398140548,NA
Q96BZ9,NA,NA,NA,-7.29449071165468,NA
Q9C0H9,NA,NA,NA,-7.09114840445687,-8.05838622065663
Q99614,NA,NA,NA,-6.86554452764574,-8.18842436483345
Q9NUQ6,NA,NA,NA,-4.0839398476585,NA
Q13131,NA,NA,NA,-8.10223808840896,-8.04986929474589
Q9Y6D5,NA,NA,NA,-7.46375117829579,-6.45393875229663
Q96GX9,NA,NA,NA,-4.05084491043604,-4.03591737260177
P25788,NA,NA,NA,-7.68443129866744,-6.70271876773388
O94955,NA,NA,NA,-5.57988054185168,-2.87198436548035
Q9NUP9,NA,NA,NA,-7.49011653099772,NA
Q00169,NA,NA,NA,-6.4804023395525,-7.9514617854748
Q9H4E7,NA,NA,NA,-1.53132386273463,-0.780361692217384
Q96B26,NA,NA,NA,-6.94913300174104,NA
Q96I51,NA,NA,NA,-5.55206947988433,-3.85169994121296
Q8N1I0,NA,NA,NA,-8.09143185571463,-7.08255410955735
Q9H1Y0,NA,NA,NA,-6.01314182474383,NA
Q8NFV4,NA,NA,NA,-6.8650320663579,NA
Q8NCM8,NA,NA,NA,-8.89250600874231,NA
P49790,NA,NA,NA,-8.15434580089891,NA
Q13023,NA,NA,NA,-6.66883982744633,-5.65878276597781
Q8TD16,NA,NA,NA,-5.04832951685346,-4.05459876308312
O60508,NA,NA,NA,-7.50925161085399,-8.49293124628407
Q9NTJ5,NA,NA,NA,-7.72930032797694,-8.64954371779598
P61587,NA,NA,NA,-2.61757244467079,NA
Q92620,NA,NA,NA,-8.31659625727983,NA
Q8TEV9,NA,NA,NA,-6.13263693886059,NA
Q9NV88,NA,NA,NA,-5.82710643137567,-4.8166754080719
Q9P227,NA,NA,NA,-8.8113822243579,NA
O96013,NA,NA,NA,-8.06707825665888,-6.76166324518213
Q6PFW1,NA,NA,NA,-7.98959228170221,NA
Q9H3Q1,NA,NA,NA,-8.36621372124157,-8.30355548747239
Q9Y2G3,NA,NA,NA,-5.79221922499068,NA
P82912,NA,NA,NA,-8.20794536913418,NA
Q03468,NA,NA,NA,-3.36321433986746,-4.33211106996353
Q6N021,NA,NA,NA,-3.24372714604866,-2.24424288229237
Q9Y3Z3,NA,NA,NA,-8.79331374174258,-7.78712027627641
Q9BYD3,NA,NA,NA,-7.12028174288925,-6.54892413535221
Q92974,NA,NA,NA,-7.40580934265822,-4.89587819186944
Q9H9G7,NA,NA,NA,-6.10730394931775,NA
Q9UK17,NA,NA,NA,-4.06827057344491,-3.06562587464663
Q9UQ53,NA,NA,NA,-5.24057250091384,NA
Q96LA8,NA,NA,NA,-6.03371214849941,-4.8127495404867
Q8N201,NA,NA,NA,-8.57410245458691,NA
O60341,NA,NA,NA,-7.58574156650739,-7.2370504649843
Q9UGC7,NA,NA,NA,-7.60612814882438,-6.61918008530584
Q5T6F2,NA,NA,NA,-7.51477441588594,-8.50456366226917
O14773,NA,NA,NA,-8.86878394748978,NA
Q6ZVK8,NA,NA,NA,-7.05641281856235,NA
P40763,NA,NA,NA,-5.96685786647017,-6.74267232058521
Q96JM7,NA,NA,NA,-7.3158267314498,-8.27804781360879
Q9ULJ8,NA,NA,NA,-8.10198293317559,-5.28601865181398
O95785,NA,NA,NA,-5.69893315345642,-3.42612676251366
Q14004,NA,NA,NA,-4.98370210983071,-1.89305403047205
Q9NSK0,NA,NA,NA,-8.31183528897365,NA
Q96K19,NA,NA,NA,-3.81328170117844,NA
Q8TCU6,NA,NA,NA,-4.87072877619764,NA
Q8N2G8,NA,NA,NA,-4.99951906897248,-5.99528583101379
P50750,NA,NA,NA,-8.8496127116009,-7.89034475624372
Q15796,NA,NA,NA,-3.27203702498399,-4.27160244674039
Q9H6R7,NA,NA,NA,-7.61698921381116,-6.5980211941861
P52294,NA,NA,NA,-6.37018314701718,NA
P25054,NA,NA,NA,-8.86133037161269,-8.06309079552214
Q8N442,NA,NA,NA,-6.3757938355262,-7.36838934935514
Q4W5G0,NA,NA,NA,-7.67181589561067,NA
Q86X29,NA,NA,NA,-5.34840606819812,NA
Q9H5L6,NA,NA,NA,-7.48341198410772,-7.4490943042948
Q8N4U5,NA,NA,NA,-2.29188554012389,-3.80347451226745
O75150,NA,NA,NA,-8.33950841548771,NA
Q3SY69,NA,NA,NA,-6.70023730765741,-5.68626053753441
Q5T7N2,NA,NA,NA,-5.29247133932275,-6.28105582743966
Q5JY77,NA,NA,NA,-4.19114395311714,-3.18848608113159
Q9NR61,NA,NA,NA,-8.50583019810598,-7.44186917659244
Q9H0F7,NA,NA,NA,-5.1692314805743,NA
P13984,NA,NA,NA,-8.41712604282678,NA
Q7Z3D6,NA,NA,NA,-7.08486247157291,-6.08212318428794
Q9Y6X6,NA,NA,NA,-4.55835917078057,-5.54677566690701
P05412,NA,NA,NA,-2.41167573756288,NA
P20073,NA,NA,NA,-8.79957270564398,-8.74536415347685
Q9Y6A2,NA,NA,NA,-8.84305601883026,NA
Q9NTJ3,NA,NA,NA,-6.80792810273938,-3.17257310628044
Q9UBV2,NA,NA,NA,-5.77557971142251,-6.74605293582751
Q92688,NA,NA,NA,-8.08673392554378,NA
P56545,NA,NA,NA,-5.86175959843024,NA
O15061,NA,NA,NA,-5.1022989685637,NA
Q8WVY7,NA,NA,NA,-8.37176435440282,NA
Q96NL6,NA,NA,NA,-3.57322422531599,NA
Q9H3N1,NA,NA,NA,-7.51670249746732,-6.72359031194633
Q6UVM3,NA,NA,NA,-5.13019214148697,-3.67013116386828
Q969V3,NA,NA,NA,-8.88183204110634,NA
Q08493,NA,NA,NA,-4.48832859130414,-5.48736236624628
Q96DB5,NA,NA,NA,-8.99394744442904,-7.31144700706986
O75899,NA,NA,NA,-6.63107257218628,-5.62590507927553
Q9H7E2,NA,NA,NA,-4.65185558791749,NA
Q9NVD7,NA,NA,NA,NA,-2.94650310034911
Q9Y547,NA,NA,NA,NA,-3.50032345663447
Q13435,NA,NA,NA,NA,-8.33161302245866
P52948,NA,NA,NA,NA,-7.91575690089041
P80303,NA,NA,NA,NA,-2.31054353430758
Q9HB40,NA,NA,NA,NA,-5.3672663153948
Q5W0V3,NA,NA,NA,NA,-8.24550419879724
Q96HI0,NA,NA,NA,NA,-3.50376993716075
P15882,NA,NA,NA,NA,-8.35972084333393
Q9Y6Y0,NA,NA,NA,NA,-5.11854296764739
Q86TG7,NA,NA,NA,NA,-3.04085231378709
Q9NRG4,NA,NA,NA,NA,-3.80419925565564
Q9NRJ4,NA,NA,NA,NA,-2.12344228561146
P02787,NA,NA,NA,NA,-8.41054294972357
Q8WXI2,NA,NA,NA,NA,-7.36290181588181
Q99797,NA,NA,NA,NA,-7.02869399084954
Q68CP9,NA,NA,NA,NA,-5.56998239278009
