PG.ProteinGroups,P0,P50,P150,P300,P300_24
Q7Z4Q2,-4.50879862214043,-4.82760607661459,-4.17445003203612,-3.39508024456933,-4.66436224326618
O94875,-5.77175557337619,-5.16119939517751,-4.15741526184919,-3.13784789756657,-3.34887710429484
Q76B58,-6.85150499782953,-4.57070897309492,-2.72574270195653,-3.30772584347958,-3.29382553670562
P50607,-1.58002940850688,-1.45953802034971,-0.768409877838765,0.0816041060902455,-1.4947479060698
P50552,-6.90626713609388,-6.98259070605044,-5.49049765162859,-5.45211930789774,-5.7436202386502
P31943,-14.2879136402568,-7.01516566168259,-4.08218610276782,-4.46489761155327,-5.53947007258794
P01112,-7.74057088444484,-7.36060849247138,-23.2534966642115,-6.53241909283228,-6.40726352183709
Q9H9J4,-11.9850560655743,-3.78400005401599,-3.33454195149239,-0.926102853084597,-0.751823748193885
Q9BTN0,-5.78008267540201,-5.92881801524847,-6.08088819662101,-5.06416698998659,-6.38155416215028
O95260,-9.81376818348831,-8.96441581915607,-2.79729050685031,-1.45591105822834,-1.95557941556444
Q86TW2,-6.24039559360375,-14.8102321453646,-23.2534966642115,-4.35667830165,-11.972613670695
P55211,-2.63425146160108,-2.75869284729277,-3.04761951919316,-3.24623085771463,-3.60678578202498
Q9UM19,-1.35953256210811,-2.91891488758242,0.892884609091059,-1.82666343437722,-2.1970603243263
Q00537,-3.30919573732956,-3.43643408950386,-2.42074077228186,-2.41790273672144,-2.41686600305385
Q14677,-3.42896233436098,-5.44112835060899,-2.17803497706287,0.738262108981368,-2.17596648685842
Q9NZ01,-8.78475432894115e-05,0.0296056510375745,-4.1109960348955,-3.41628810979518,-4.51653298393332
O75140,-5.02554381543719,-5.17865779567128,-3.57245440278411,-14.3923465930958,-13.0238646037579
Q96HY6,-7.22348988379111,-12.0760323877051,-6.4208047971764,-4.71895217810645,-7.45109264261553
Q9NYK5,-6.23241115170886,-6.08954311904462,-4.99186059869845,-5.0091917162855,-5.77851498633867
Q15906,-10.364838042646,-5.12093845616334,-4.46431956425321,-3.84760146239937,-4.30544462068587
O14730,-5.32797811539666,-23.2534966642115,-2.24905585591629,-1.76808783071556,-3.66224292848377
P55283,-11.0483895586105,-5.81292878608219,-3.23927536496667,-3.00591670492925,-4.07397194577287
Q13823,-3.0953028578678,-3.19203578068499,-3.30889868631684,-3.68751959904203,-2.82003720443104
Q8WZ19,-0.365325583446369,-0.935614076368774,-0.0195227530171761,0.341345085367507,1.06501247132296
Q9UBF8,-3.28110453138672,-5.1170808674167,-9.61277310797914,-4.87436473010321,-5.8736292682274
Q9NX58,-4.10427059120029,-4.29715523605625,-11.8548442611166,-5.01119897693038,-3.16505968702997
P62280,-5.28891488221962,-11.0772312110681,-10.7430063506067,-11.5258384689848,-11.9886297399739
O75521,-2.84101100553108,-2.97500574298639,-23.2534966642115,-2.92647143108915,-2.95478659685975
Q9GZN1,-6.10735060636854,-13.6021091431275,-3.11106014528084,-3.01498659881671,-3.48518402392075
Q8NHP8,-8.25868444479116,-11.1222744064786,-12.8466205800798,-11.8515567676691,-12.3506158250686
P98077,-2.24998044992775,-2.4888219609021,-3.92976643553171,-3.13505513450885,-3.83839371327043
Q86UB2,-6.09681001572538,-7.01878243318044,-6.82625804867238,-3.67274498039394,-5.53639933125596
O14967,-5.41676629738932,-13.1268367898432,-4.06930969890292,-5.56654623736479,-23.2534966642115
Q92696,-23.2534966642115,-5.62352510328992,-5.49842932413124,-4.85133470846133,-6.34657071629131
O15083,-2.53688040861566,-4.00543224171314,-3.06480576198753,-3.71609491192058,-3.42303115704084
Q0VG06,-6.56143943523979,-6.18271418430111,-4.35712482144242,-4.07743283418944,-4.29593101422689
P46087,-4.70889794662233,-4.30309470684622,-3.36760199503641,-2.92522808478529,-3.39615116754176
Q8WTS6,-23.2534966642115,-6.45316832470039,-4.53090196146617,-5.25920586204545,-5.25179234313784
Q99933,-8.22056858757752,-6.6004308019894,-10.6069226782915,-9.53523131614186,-9.71496019124608
Q9H2H8,-5.75122708168145,-5.71248322547587,-6.31263702397862,-5.22787731575705,-6.11275975738623
Q96RT1,-12.1368093675358,-5.07112904432141,-4.65745051054987,-3.00909285165773,-4.54050707753361
P11277,-13.646719949955,-4.63333228289956,-3.22505383082666,-6.09263536595763,-4.49013083324775
O95822,-3.59906367895723,-3.50953886192416,-3.2700712635379,-3.168423968659,-2.56579091464611
Q14681,-3.5206967109422,-6.10099558748288,-3.15938764548611,-2.67279840265598,-2.20196566717855
Q8N5C6,-5.85716237075527,-5.41000258629093,-4.76345134509445,-23.2534966642115,-13.8827329439279
Q5EBL8,-1.2190622927655,-1.22009116720703,-14.0256642482669,-2.34940205497057,-4.15819514285448
Q92575,-6.78005114479015,-7.00389652528484,-6.47584350628985,-5.74860581700932,-6.28176624709575
Q8TEP8,-4.78530972817448,-23.2534966642115,-23.2534966642115,-3.29928694954314,-23.2534966642115
Q9P0J0,-7.77735768063642,-9.46740112262086,-5.38256774007851,-5.26214999820763,-7.52898591812986
Q8IZ73,4.29005893864476,4.35348085181194,-11.4764153115639,-23.2534966642115,-23.2534966642115
Q5FWE3,-3.6566920029774,-3.36742726799087,-3.99351407797517,-2.98100673887246,-2.97078710587725
O00222,-2.9604125356212,-3.01949172443561,-2.73712273274555,-2.13116610042253,-2.26521410614103
